date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
2020-03-04,GA,2,None,None,None,totalTestsViral,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,0,0,2,0,2,None,0,0,105448dd1a2115c6a370c9b05792604ff82ad689,0,0,0,0,0,
2020-03-05,GA,2,None,None,None,totalTestsViral,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,0,0,2,0,2,None,0,0,9c0447073a538a3ea278d7c96d782c3c745d18bd,0,0,0,0,0,
2020-03-06,GA,2,None,None,None,totalTestsViral,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,0,0,2,0,2,None,0,0,d16e1a97583c8a99fa0b6eb199a875ddb243f2bd,0,0,0,0,0,
2020-03-07,GA,6,None,None,None,totalTestsViral,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,4,0,6,0,6,None,0,0,5599316ebbca76b1cc38c05ccb901695fe1129e0,0,0,0,0,0,
2020-03-08,GA,7,None,None,None,totalTestsViral,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,0,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1,0,7,0,7,None,0,0,6c5d2f37f59facbd8ec40659be7796f060dd78e3,0,0,0,0,0,
2020-03-09,GA,12,None,None,None,totalTestsViral,6,None,None,None,None,None,None,None,None,None,None,None,None,None,None,6,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,5,0,12,6,12,None,0,0,ca0b7bab6a5b8276d8ddc8d5a0dbc34338debedb,0,0,0,0,0,
2020-03-10,GA,17,None,None,None,totalTestsViral,29,None,None,None,None,None,None,None,None,None,None,None,None,None,None,29,2,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,5,0,17,23,17,None,0,0,57c53535445e580d82152b0387e80dec8a109731,0,0,0,0,0,
2020-03-11,GA,22,None,None,None,totalTestsViral,44,None,None,None,None,None,None,None,None,None,None,None,None,None,None,44,4,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,5,0,22,15,22,None,0,0,42cc0ab797df869a801738b03fd4372ae6d8d428,0,0,0,0,0,
2020-03-12,GA,31,None,None,None,totalTestsViral,81,None,None,None,None,None,None,None,3/11/2020 20:00,2020-03-11T20:00:00Z,03/11 16:00,None,None,None,2020-03-11T20:00:00Z,81,7,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,9,0,31,37,31,None,0,0,4042de9396e3fe7117e9b47ae806fea4b377cb3f,0,0,0,0,0,
2020-03-13,GA,42,None,None,None,totalTestsViral,336,None,None,None,None,None,None,None,3/13/2020 00:00,2020-03-13T00:00:00Z,03/12 20:00,1,None,None,2020-03-13T00:00:00Z,336,32,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,11,0,42,255,42,None,1,0,5d600e8a7bbd2ee2c4e4fabde34bc2492349fd0a,0,0,0,0,0,
2020-03-14,GA,66,None,None,None,totalTestsViral,466,None,None,None,None,None,None,None,3/14/2020 12:00,2020-03-14T12:00:00Z,03/14 08:00,1,None,None,2020-03-14T12:00:00Z,466,41,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,24,0,66,130,66,None,0,0,9b3a3910e4d07ed785b28cd96d644c5a6cd58c3d,0,0,0,0,0,
2020-03-15,GA,99,None,None,None,totalTestsViral,707,None,None,None,None,None,None,None,3/15/2020 11:43,2020-03-15T11:43:00Z,03/15 07:43,1,None,None,2020-03-15T11:43:00Z,707,68,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,33,0,99,241,99,None,0,0,c89589d75c625fc7cd0b5694cbce2823fa069f5d,0,0,0,0,0,
2020-03-16,GA,121,None,None,None,totalTestsViral,959,None,None,None,None,None,None,None,3/16/2020 15:19,2020-03-16T15:19:00Z,03/16 11:19,1,None,None,2020-03-16T15:19:00Z,959,100,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,22,0,121,252,121,None,0,0,06c0095e8bc0b5920ab7b328abbaa77d304a0ab3,0,0,0,0,0,
2020-03-17,GA,146,None,None,None,totalTestsViral,1500,None,None,None,None,None,None,None,3/17/2020 12:00,2020-03-17T12:00:00Z,03/17 08:00,1,None,None,2020-03-17T12:00:00Z,1500,185,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,25,0,146,541,146,None,0,0,757d8823160016a7434e605e9a41f7481119a737,0,0,0,0,0,
2020-03-18,GA,197,None,None,None,totalTestsViral,1866,None,None,None,None,None,None,None,3/18/2020 12:00,2020-03-18T12:00:00Z,03/18 08:00,1,None,None,2020-03-18T12:00:00Z,1866,246,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,51,0,197,366,197,None,0,0,63aaa2a1e6c90ae9f8881cae33b15d3c6a1bef6d,0,0,0,0,0,
2020-03-19,GA,287,None,None,None,totalTestsViral,2468,None,None,None,None,None,None,None,3/19/2020 12:00,2020-03-19T12:00:00Z,03/19 08:00,10,None,None,2020-03-19T12:00:00Z,2468,352,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,90,0,287,602,287,None,9,0,be49ab701e4c490fe7e4706050f34a90328e2349,0,0,0,0,0,
2020-03-20,GA,420,None,None,None,totalTestsViral,3115,None,None,None,None,None,None,None,3/20/2020 12:00,2020-03-20T12:00:00Z,03/20 08:00,13,None,None,2020-03-20T12:00:00Z,3115,460,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,133,0,420,647,420,None,3,0,da6b8e788238cf43602a1a35f5a7860b57c5a166,0,0,0,0,0,
2020-03-21,GA,507,None,None,None,totalTestsViral,3981,None,None,None,None,None,None,None,3/21/2020 12:00,2020-03-21T12:00:00Z,03/21 08:00,14,None,None,2020-03-21T12:00:00Z,3981,582,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,87,0,507,866,507,None,1,0,314345ad79e05129eba7d2109174942c68100e96,0,0,0,0,0,
2020-03-22,GA,600,None,None,None,totalTestsViral,4762,None,None,None,None,None,None,None,3/22/2020 12:00,2020-03-22T12:00:00Z,03/22 08:00,23,None,None,2020-03-22T12:00:00Z,4762,698,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,93,0,600,781,600,None,9,0,c5a09a50a8e635b2280a64844466848510297969,0,0,0,0,0,
2020-03-23,GA,772,None,None,None,totalTestsViral,5959,None,None,None,None,None,None,None,3/23/2020 12:00,2020-03-23T12:00:00Z,03/23 08:00,25,None,None,2020-03-23T12:00:00Z,5959,905,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,172,0,772,1197,772,None,2,0,903f07e5fdb1be3dab097307198861efc43f1e89,0,0,0,0,0,
2020-03-24,GA,1026,None,None,None,totalTestsViral,6806,None,None,None,None,None,None,None,3/24/2020 12:00,2020-03-24T12:00:00Z,03/24 08:00,32,None,None,2020-03-24T12:00:00Z,6806,1092,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,254,0,1026,847,1026,None,7,0,7869d9a0a2b2ce83fc2d9e3250e53bc7f013d043,0,0,0,0,0,
2020-03-25,GA,1247,None,None,None,totalTestsViral,9307,None,394,None,None,None,None,None,3/25/2020 12:00,2020-03-25T12:00:00Z,03/25 08:00,40,394,None,2020-03-25T12:00:00Z,9307,1495,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,221,0,1247,2501,1247,None,8,394,d939e65fe42c4ea0faf72911282f3dea2f3f8f2b,0,0,0,0,0,
2020-03-26,GA,1525,None,None,None,totalTestsViral,9962,None,473,None,None,None,None,None,3/26/2020 12:00,2020-03-26T12:00:00Z,03/26 08:00,48,473,None,2020-03-26T12:00:00Z,9962,1557,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,278,0,1525,655,1525,None,8,79,0174077fcf71ed50086bfa72eff35aa157755261,0,0,0,0,0,
2020-03-27,GA,2001,None,None,None,totalTestsViral,11021,None,566,None,None,None,None,None,3/27/2020 12:00,2020-03-27T12:00:00Z,03/27 08:00,64,566,None,2020-03-27T12:00:00Z,11021,1789,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,476,0,2001,1059,2001,None,16,93,ae3ea5a6794eac40184b30e5a96a365ce1e392bb,0,0,0,0,0,
2020-03-28,GA,2366,None,None,None,totalTestsViral,14080,None,617,None,None,None,None,None,3/28/2020 11:27,2020-03-28T11:27:00Z,03/28 07:27,69,617,None,2020-03-28T11:27:00Z,14080,2383,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,365,0,2366,3059,2366,None,5,51,ef2e05a302201ab6011a0707eb5e0579cf667f89,0,0,0,0,0,
2020-03-29,GA,2651,None,None,None,totalTestsViral,14629,None,666,None,None,None,None,None,3/28/2020 18:27,2020-03-28T18:27:00Z,03/28 14:27,80,666,None,2020-03-28T18:27:00Z,14629,2508,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,285,0,2651,549,2651,None,11,49,500866090d35bb24c0362f40ef0dc75113d05747,0,0,0,0,0,
2020-03-30,GA,2809,None,None,None,totalTestsViral,16225,None,707,None,None,None,None,None,3/30/2020 11:28,2020-03-30T11:28:00Z,03/30 07:28,87,707,None,2020-03-30T11:28:00Z,16225,2920,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,158,0,2809,1596,2809,None,7,41,02c8729c7e78c2821daa0581fecaa98c5c53f989,0,0,0,0,0,
2020-03-31,GA,3929,None,None,None,totalTestsViral,19910,None,833,None,None,None,None,None,3/31/2020 12:57,2020-03-31T12:57:00Z,03/31 08:57,111,833,None,2020-03-31T12:57:00Z,19910,3653,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1120,0,3929,3685,3929,None,24,126,87e583b0a7313815c60ad54712a8bb2e71f2b57e,0,0,0,0,0,
2020-04-01,GA,4638,None,None,None,totalTestsViral,20338,None,952,None,None,None,None,None,4/1/2020 11:28,2020-04-01T11:28:00Z,04/01 07:28,139,952,None,2020-04-01T11:28:00Z,20338,3713,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,709,0,4638,428,4638,None,28,119,1e9e048ecd3edfc0373457750aaf234f0df5087d,0,0,0,0,0,
2020-04-02,GA,5348,None,None,None,totalTestsViral,22970,None,1056,None,None,None,None,None,4/2/2020 11:28,2020-04-02T11:28:00Z,04/02 07:28,163,1056,None,2020-04-02T11:28:00Z,22970,4560,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,710,0,5348,2632,5348,None,24,104,43e7de0756f5eddff2470d6454c0ed217147e20a,0,0,0,0,0,
2020-04-03,GA,5831,None,None,None,totalTestsViral,25286,None,1158,None,None,None,None,None,4/3/2020 11:28,2020-04-03T11:28:00Z,04/03 07:28,184,1158,None,2020-04-03T11:28:00Z,25286,5010,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,483,0,5831,2316,5831,None,21,102,065d459f20afec21d94061d45c7511f35cf3e27a,0,0,0,0,0,
2020-04-04,GA,6160,None,None,None,totalTestsViral,26337,None,1239,None,None,None,None,None,4/4/2020 11:27,2020-04-04T11:27:00Z,04/04 07:27,201,1239,None,2020-04-04T11:27:00Z,26337,5292,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,329,0,6160,1051,6160,None,17,81,9aab68d0e6b59aa40bfa054eba90bc1466d332aa,0,0,0,0,0,
2020-04-05,GA,6647,None,None,None,totalTestsViral,27941,None,1283,None,None,None,None,None,4/5/2020 11:27,2020-04-05T11:27:00Z,04/05 07:27,211,1283,None,2020-04-05T11:27:00Z,27941,5573,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,487,0,6647,1604,6647,None,10,44,71671e2d2ed6cdbeada428e171663725f57b420d,0,0,0,0,0,
2020-04-06,GA,7314,None,None,None,totalTestsViral,31350,None,1332,None,None,None,None,None,4/6/2020 11:28,2020-04-06T11:28:00Z,04/06 07:28,229,1332,None,2020-04-06T11:28:00Z,31350,6154,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,667,0,7314,3409,7314,None,18,49,cc2e5496ea61a24c89b78e3133a61733254a7034,0,0,0,0,0,
2020-04-07,GA,8818,None,None,None,totalTestsViral,37997,None,1774,None,None,None,None,None,4/7/2020 11:28,2020-04-07T11:28:00Z,04/07 07:28,329,1774,None,2020-04-07T11:28:00Z,37997,7817,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1504,0,8818,6647,8818,None,100,442,e59bb0e8a8059381f6ab875cd2be45eeaad4f6df,0,0,0,0,0,
2020-04-08,GA,9901,None,None,None,totalTestsViral,40999,None,1993,None,None,None,None,None,4/8/2020 12:29,2020-04-08T12:29:00Z,04/08 08:29,362,1993,None,2020-04-08T12:29:00Z,40999,8525,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1083,0,9901,3002,9901,None,33,219,8de8e9135d943c9eb0b075d139c1f4cc9c39ea84,0,0,0,0,0,
2020-04-09,GA,10566,None,None,None,totalTestsViral,44828,None,2159,None,None,None,None,None,4/9/2020 11:54,2020-04-09T11:54:00Z,04/09 07:54,379,2159,None,2020-04-09T11:54:00Z,44828,9153,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,665,0,10566,3829,10566,None,17,166,a945fcd0f3e4c8af855b1505fb64a2b58da18658,0,0,0,0,0,
2020-04-10,GA,11483,None,None,None,totalTestsViral,46188,None,2351,None,None,None,None,None,4/10/2020 11:28,2020-04-10T11:28:00Z,04/10 07:28,416,2351,None,2020-04-10T11:28:00Z,46188,9391,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,917,0,11483,1360,11483,None,37,192,e162175165c6b442c32d5c278b21dfe1fe0685c6,0,0,0,0,0,
2020-04-11,GA,12159,None,None,None,totalTestsViral,51769,None,2479,None,None,None,None,None,4/11/2020 11:28,2020-04-11T11:28:00Z,04/11 07:28,428,2479,None,2020-04-11T11:28:00Z,51769,9912,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,676,0,12159,5581,12159,None,12,128,83e36ecf0c128d125a0cf744ab35f73dc9785217,0,0,0,0,0,
2020-04-12,GA,12452,None,None,None,totalTestsViral,56613,None,2505,None,None,None,None,None,4/12/2020 11:27,2020-04-12T11:27:00Z,04/12 07:27,433,2505,None,2020-04-12T11:27:00Z,56613,10610,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,293,0,12452,4844,12452,None,5,26,ecb12ac9ef51da107182920769f51801b9c1930a,0,0,0,0,0,
2020-04-13,GA,13315,None,None,None,totalTestsViral,57089,None,2589,None,None,None,None,None,4/13/2020 18:27,2020-04-13T18:27:00Z,04/13 14:27,464,2589,None,2020-04-13T18:27:00Z,57089,10659,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,863,0,13315,476,13315,None,31,84,58dafa9822dd050e094a028ebd8e0820d340fcec,0,0,0,0,0,
2020-04-14,GA,14223,None,None,None,totalTestsViral,61808,None,2769,None,None,None,None,None,4/14/2020 18:28,2020-04-14T18:28:00Z,04/14 14:28,501,2769,None,2020-04-14T18:28:00Z,61808,11524,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,908,0,14223,4719,14223,None,37,180,d49db3d10583fd09edf89cee52d123c6612a53e9,0,0,0,0,0,
2020-04-15,GA,14987,None,None,None,totalTestsViral,65232,None,2922,None,None,None,None,None,4/15/2020 11:28,2020-04-15T11:28:00Z,04/15 07:28,552,2922,None,2020-04-15T11:28:00Z,65232,12071,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,764,0,14987,3424,14987,None,51,153,21011d621bdd80f7905c2b5cf91b380aceeb7752,0,0,0,0,0,
2020-04-16,GA,15669,None,None,None,totalTestsViral,69766,None,3108,None,None,None,None,None,4/16/2020 18:28,2020-04-16T18:28:00Z,04/16 14:28,587,3108,None,2020-04-16T18:28:00Z,69766,12763,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,682,0,15669,4534,15669,None,35,186,5e2c2219dffcc794ca250cadb166a0b9c8c630ab,0,0,0,0,0,
2020-04-17,GA,17194,None,None,None,totalTestsViral,71686,None,3324,None,None,None,None,None,4/17/2020 18:28,2020-04-17T18:28:00Z,04/17 14:28,650,3324,None,2020-04-17T18:28:00Z,71686,13002,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1525,0,17194,1920,17194,None,63,216,5db77533d87fa0b1e0e95152553f1185b9f9af6f,0,0,0,0,0,
2020-04-18,GA,17669,None,None,None,totalTestsViral,79350,None,3420,None,None,None,None,None,4/18/2020 11:28,2020-04-18T11:28:00Z,04/18 07:28,673,3420,None,2020-04-18T11:28:00Z,79350,14183,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,475,0,17669,7664,17669,None,23,96,9c7eedc8ce3b3cec55da472bd3cb6310726ca0c2,0,0,0,0,0,
2020-04-19,GA,18301,None,None,None,totalTestsViral,83327,None,3464,None,None,None,None,None,4/19/2020 21:34,2020-04-19T21:34:00Z,04/19 17:34,687,3464,None,2020-04-19T21:34:00Z,83327,14613,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,632,0,18301,3977,18301,None,14,44,5dde713311f6556e77af990bab00b01318f553e2,0,0,0,0,0,
2020-04-20,GA,18947,None,None,None,totalTestsViral,87423,None,3550,None,None,None,None,None,4/20/2020 11:27,2020-04-20T11:27:00Z,04/20 07:27,733,3550,None,2020-04-20T11:27:00Z,87423,15109,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,646,0,18947,4096,18947,None,46,86,23a7398530616cf5f67db839af1ec9bba0f0bd12,0,0,0,0,0,
2020-04-21,GA,19881,None,None,None,totalTestsViral,92422,None,3779,None,None,None,None,None,4/21/2020 18:28,2020-04-21T18:28:00Z,04/21 14:28,799,3779,None,2020-04-21T18:28:00Z,92422,15635,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,934,0,19881,4999,19881,None,66,229,d809aa1fe8b9d8669819b68fecfdbc753761bd4f,0,0,0,0,0,
2020-04-22,GA,20740,None,None,None,totalTestsViral,94071,None,3959,None,None,None,None,None,4/22/2020 18:28,2020-04-22T18:28:00Z,04/22 14:28,836,3959,None,2020-04-22T18:28:00Z,94071,15804,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,859,0,20740,1649,20740,None,37,180,e41caaf999f45dd65d7c6e0cb148e9f18c92b40f,0,0,0,0,0,
2020-04-23,GA,21512,None,None,None,totalTestsViral,100979,None,4069,None,None,None,None,None,4/23/2020 18:28,2020-04-23T18:28:00Z,04/23 14:28,872,4069,None,2020-04-23T18:28:00Z,100979,16471,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,772,0,21512,6908,21512,None,36,110,0ac51d1796055cd3438ae5025b16a56572ac5891,0,0,0,0,0,
2020-04-24,GA,22147,None,None,None,totalTestsViral,107085,None,4221,None,None,None,None,None,4/24/2020 18:28,2020-04-24T18:28:00Z,04/24 14:28,892,4221,None,2020-04-24T18:28:00Z,107085,17164,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,635,0,22147,6106,22147,None,20,152,5c4ef8e611ccb8fb885e456e5e0dd4015ebe36de,0,0,0,0,0,
2020-04-25,GA,22695,None,None,None,totalTestsViral,121027,None,4326,None,None,None,None,None,4/25/2020 11:28,2020-04-25T11:28:00Z,04/25 07:28,904,4326,None,2020-04-25T11:28:00Z,121027,18792,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,548,0,22695,13942,22695,None,12,105,051ab1d517c07b6271c58d1dc888b993c0eaa2cd,0,0,0,0,0,
2020-04-26,GA,23401,None,None,None,totalTestsViral,124429,None,4359,None,None,None,None,None,4/26/2020 11:28,2020-04-26T11:28:00Z,04/26 07:28,912,4359,None,2020-04-26T11:28:00Z,124429,19108,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,706,0,23401,3402,23401,None,8,33,bd06cd4db205d8fa26a8725f83098007d9f6ae0d,0,0,0,0,0,
2020-04-27,GA,23913,None,None,None,totalTestsViral,136179,None,4681,None,1057,None,None,None,4/27/2020 11:27,2020-04-27T11:27:00Z,04/27 07:27,971,4681,None,2020-04-27T11:27:00Z,136179,20557,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,512,0,23913,11750,23913,None,59,322,ebb010f67e16dd18dee2cbaadfad2eba3640fb16,0,0,0,0,0,
2020-04-28,GA,24615,None,None,None,totalTestsViral,139914,None,4814,None,1087,None,None,None,4/28/2020 13:25,2020-04-28T13:25:00Z,04/28 09:25,1026,4814,None,2020-04-28T13:25:00Z,139914,20950,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,702,0,24615,3735,24615,None,55,133,996bb445bc97c70ad52a8fb574f99d878136a4ab,0,0,0,0,0,
2020-04-29,GA,25623,None,None,None,totalTestsViral,145225,None,5056,None,1148,None,None,None,4/29/2020 14:25,2020-04-29T14:25:00Z,04/29 10:25,1093,5056,None,2020-04-29T14:25:00Z,145225,21502,None,25411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1008,0,25623,5311,25623,None,67,242,4e6acc73cdfa4ae3be24dcc34a46bb5648f3dd41,0,0,0,0,0,
2020-04-30,GA,26155,None,None,None,totalTestsViral,161181,None,5156,None,1171,None,None,None,4/30/2020 14:25,2020-04-30T14:25:00Z,04/30 10:25,1120,5156,None,2020-04-30T14:25:00Z,161181,23045,None,26155,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,532,0,26155,15956,26155,None,27,100,070d3c51328ee7e282e3d8d6d826ef3f522dc6a5,0,0,0,0,0,
2020-05-01,GA,27270,None,None,None,totalTestsViral,166062,1500,5269,None,1215,None,None,None,5/1/2020 14:25,2020-05-01T14:25:00Z,05/01 10:25,1154,5269,None,2020-05-01T14:25:00Z,166062,23434,None,27270,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1115,0,27270,4881,27270,None,34,113,725abac2862f2af993e1e6cc87eabeb763c7c5d0,0,0,0,0,0,
2020-05-02,GA,28306,None,None,None,totalTestsViral,172523,1440,5387,None,1247,None,None,None,5/2/2020 14:25,2020-05-02T14:25:00Z,05/02 10:25,1174,5387,None,2020-05-02T14:25:00Z,172523,23961,None,28306,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,1036,0,28306,6461,28306,None,20,118,05b7406ca2d0fb19605532751de5d4ef96feaa96,0,0,0,0,0,
2020-05-03,GA,28602,None,None,None,totalTestsViral,172968,1410,5393,None,1249,None,None,None,5/3/2020 10:25,2020-05-03T10:25:00Z,05/03 06:25,1177,5393,None,2020-05-03T10:25:00Z,172968,23985,None,28602,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,296,0,28602,445,28602,None,3,6,4a1fae753e8f3b434ae77bd4cbf3c631b4304cf4,0,0,0,0,0,
2020-05-04,GA,29368,None,None,None,totalTestsViral,185541,1377,5526,None,1284,None,None,None,5/4/2020 15:25,2020-05-04T15:25:00Z,05/04 11:25,1222,5526,None,2020-05-04T15:25:00Z,185541,24899,None,29368,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,766,0,29368,12573,29368,None,45,133,a7e4069ddda497ebb7af14244084047a3b766f8d,0,0,0,0,0,
2020-05-05,GA,29711,None,None,None,totalTestsViral,190322,1343,5634,None,1318,None,None,None,5/5/2020 16:25,2020-05-05T16:25:00Z,05/05 12:25,1288,5634,None,2020-05-05T16:25:00Z,190322,25197,None,29711,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,343,0,29711,4781,29711,None,66,108,42a817f89471e875c0f63cc5d4b98ac4005648a3,0,0,0,0,0,
2020-05-06,GA,30696,None,None,None,totalTestsViral,199225,1339,5765,None,1343,None,None,None,5/6/2020 15:25,2020-05-06T15:25:00Z,05/06 11:25,1311,5765,None,2020-05-06T15:25:00Z,199225,25851,None,30696,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,985,0,30696,8903,30696,None,23,131,189334c4fb2cb5088a2dc7e407b939f0871485f1,0,0,0,0,0,
2020-05-07,GA,31439,None,None,None,totalTestsViral,209510,1309,5835,None,1374,None,None,None,5/7/2020 14:29,2020-05-07T14:29:00Z,05/07 10:29,1336,5835,None,2020-05-07T14:29:00Z,209510,26433,None,31439,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,743,0,31439,10285,31439,None,25,70,c8a6caafea49bd815402817f1d9d89bc206096c4,0,0,0,0,0,
2020-05-08,GA,32106,None,None,None,totalTestsViral,214344,1227,5935,None,1399,None,None,None,5/8/2020 15:25,2020-05-08T15:25:00Z,05/08 11:25,1377,5935,None,2020-05-08T15:25:00Z,214344,26759,None,32106,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,667,0,32106,4834,32106,None,41,100,4fb27129687fdeb8edb4a7311e5e248b28b9b4eb,0,0,0,0,0,
2020-05-09,GA,32532,None,None,None,totalTestsViral,219147,1179,5987,None,1409,None,None,None,5/9/2020 15:25,2020-05-09T15:25:00Z,05/09 11:25,1400,5987,None,2020-05-09T15:25:00Z,219147,27085,None,32532,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,426,0,32532,4803,32532,None,23,52,c11e1985bcf7d4aecb62bfb59ba2720b7abaeeef,0,0,0,0,0,
2020-05-10,GA,33441,None,None,None,totalTestsViral,224474,1144,5997,None,1412,None,None,None,5/10/2020 15:25,2020-05-10T15:25:00Z,05/10 11:25,1405,5997,None,2020-05-10T15:25:00Z,224474,28281,None,33441,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,909,0,33441,5327,33441,None,5,10,595b95e0cd11e30481e9bb7ed9d8796d2ac350bc,0,0,0,0,0,
2020-05-11,GA,33927,None,None,None,totalTestsViral,234892,1133,6015,None,1414,None,None,None,5/11/2020 13:00,2020-05-11T13:00:00Z,05/11 09:00,1441,6015,None,2020-05-11T13:00:00Z,234892,29188,None,33927,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,486,0,33927,10418,33927,None,36,18,7a52300e01451aa6719c7c1d9d94bd77a46066a0,0,0,0,0,0,
2020-05-12,GA,34635,None,None,None,totalTestsViral,245165,1125,6130,None,1443,None,None,None,5/11/2020 13:00,2020-05-11T13:00:00Z,05/11 09:00,1461,6130,None,2020-05-11T13:00:00Z,245165,29861,None,34635,None,None,None,None,None,None,None,None,None,None,None,None,None,None,13,708,0,34635,10273,34635,None,20,115,3cb6ad38ed15fdced3d4993491857ac50a4de767,0,0,0,0,0,
