date,state,positive,probableCases,negative,pending,totalTestResultsSource,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,hospitalizedDischarged,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsIncrease,posNeg,dataQualityGrade,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade
20200304,CA,53,None,462,None,totalTestsViral,515,None,None,None,None,None,None,None,None,None,None,None,None,None,None,515,None,None,53,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,0,0,515,0,515,None,0,0,41904137a1c45bac0dc5ce126945ed92c92bbde5,0,0,0,0,0,
20200305,CA,53,None,462,None,totalTestsViral,515,None,None,None,None,None,None,None,None,None,None,None,None,None,None,515,None,None,53,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,0,0,515,0,515,None,0,0,f5e787e564f7a4076d147f14c84f77d4312da17a,0,0,0,0,0,
20200306,CA,60,None,462,None,totalTestsViral,522,None,None,None,None,None,None,None,None,None,None,None,None,None,None,522,None,None,60,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,7,0,522,7,522,None,0,0,b467e72f47b966bc063738972f6c2e31051919db,0,0,0,0,0,
20200307,CA,69,None,462,None,totalTestsViral,531,None,None,None,None,None,None,None,None,None,None,None,None,None,None,531,None,None,69,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,9,0,531,9,531,None,0,0,1f70bcab9c5370a1b81ffac6daaf374a941caac5,0,0,0,0,0,
20200308,CA,88,None,462,None,totalTestsViral,550,None,None,None,None,None,None,None,None,None,None,None,None,None,None,550,None,None,88,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,19,0,550,19,550,None,0,0,32c01c9818d9d58889168f661d1b2ec4a9336a98,0,0,0,0,0,
20200309,CA,114,None,690,None,totalTestsViral,804,None,None,None,None,None,None,None,None,None,None,None,None,None,None,804,None,None,114,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,26,228,804,254,804,None,0,0,9fc79957ea2bede6a73a51640368c467589b56eb,0,0,0,0,0,
20200310,CA,133,None,690,None,totalTestsViral,823,None,None,None,None,None,None,None,None,None,None,None,None,None,None,823,None,None,133,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,19,0,823,19,823,None,0,0,e047dbb40e72c843514a3ed8338d7a5bb50e1ebd,0,0,0,0,0,
20200311,CA,157,None,916,None,totalTestsViral,1073,None,None,None,None,None,None,None,None,None,None,None,None,None,None,1073,None,None,157,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,24,226,1073,250,1073,None,0,0,0a0dee3d1a21828e12a529a566bdef22f9e50b72,0,0,0,0,0,
20200312,CA,202,None,916,None,totalTestsViral,1118,None,None,None,None,None,None,None,3/12/2020 10:00,2020-03-12T10:00:00Z,03/12 06:00,4,None,None,2020-03-12T10:00:00Z,1118,None,None,202,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,45,0,1118,45,1118,None,4,0,cc68eb8fb04060add5b4558d1340f572a8126273,0,0,0,0,0,
20200313,CA,202,None,916,None,totalTestsViral,1118,None,None,None,None,None,None,None,3/12/2020 10:00,2020-03-12T10:00:00Z,03/12 06:00,4,None,None,2020-03-12T10:00:00Z,1118,None,None,202,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,0,0,1118,0,1118,None,0,0,ccd7f71d2f5a632b0ff76c75210571fad06531ad,0,0,0,0,0,
20200314,CA,252,None,916,None,totalTestsViral,1168,None,None,None,None,None,None,None,3/13/2020 11:00,2020-03-13T11:00:00Z,03/13 07:00,5,None,None,2020-03-13T11:00:00Z,1168,None,None,252,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,50,0,1168,50,1168,None,1,0,ef85fea430bcd72f1989953c1b2249d51ca22155,0,0,0,0,0,
20200315,CA,293,None,916,None,totalTestsViral,1209,None,None,None,None,None,None,None,3/14/2020 11:00,2020-03-14T11:00:00Z,03/14 07:00,5,None,None,2020-03-14T11:00:00Z,1209,None,None,293,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,41,0,1209,41,1209,None,0,0,8da19f4168ecdf5b39e0933596ea160ed1f29777,0,0,0,0,0,
20200316,CA,335,None,7981,None,totalTestsViral,8316,None,None,None,None,None,None,None,3/16/2020 15:10,2020-03-16T15:10:00Z,03/16 11:10,6,None,None,2020-03-16T15:10:00Z,8316,None,None,335,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,42,7065,8316,7107,8316,None,1,0,4cc065023cb051eb24fc95b1eeab593a8959d226,0,0,0,0,0,
20200317,CA,483,None,7981,None,totalTestsViral,8464,None,None,None,None,None,None,None,3/16/2020 21:00,2020-03-16T21:00:00Z,03/16 17:00,11,None,None,2020-03-16T21:00:00Z,8464,None,None,483,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,148,0,8464,148,8464,None,5,0,35be563e1fe4520b503ecf30a8bb87bf8b61eff4,0,0,0,0,0,
20200318,CA,611,None,7981,None,totalTestsViral,8592,None,None,None,None,None,None,None,3/17/2020 21:00,2020-03-17T21:00:00Z,03/17 17:00,13,None,None,2020-03-17T21:00:00Z,8592,None,None,611,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,128,0,8592,128,8592,None,2,0,8f558a2ad9c6dec4402284bd2b359bf6477485bd,0,0,0,0,0,
20200319,CA,924,None,8787,None,totalTestsViral,9711,None,None,None,None,None,None,None,3/19/2020 14:25,2020-03-19T14:25:00Z,03/19 10:25,18,None,None,2020-03-19T14:25:00Z,9711,None,None,924,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,313,806,9711,1119,9711,None,5,0,855b4eacff9b25bd63b8146f10ca394499b95349,0,0,0,0,0,
20200320,CA,1063,None,10424,None,totalTestsViral,11487,None,None,None,None,None,None,None,3/20/2020 14:41,2020-03-20T14:41:00Z,03/20 10:41,20,None,None,2020-03-20T14:41:00Z,11487,None,None,1063,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,139,1637,11487,1776,11487,None,2,0,cd65a281f9d8fc87823cb71742b4b5e5fe94bb26,0,0,0,0,0,
20200321,CA,1279,None,11249,None,totalTestsViral,12528,None,None,None,None,None,None,None,3/21/2020 00:00,2020-03-21T00:00:00Z,03/20 20:00,24,None,None,2020-03-21T00:00:00Z,12528,None,None,1279,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,216,825,12528,1041,12528,None,4,0,830983993218fb387e525a91ad2b902ed191e1fe,0,0,0,0,0,
20200322,CA,1536,None,11304,None,totalTestsViral,12840,None,None,None,None,None,None,None,3/22/2020 13:34,2020-03-22T13:34:00Z,03/22 09:34,27,None,None,2020-03-22T13:34:00Z,12840,None,None,1536,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,257,55,12840,312,12840,None,3,0,30380b70060e9855447018576f04fff6cab5a6a4,0,0,0,0,0,
20200323,CA,1733,None,12567,12100,totalTestsViral,14300,None,None,None,None,None,None,None,3/23/2020 00:00,2020-03-23T00:00:00Z,03/22 20:00,27,None,None,2020-03-23T00:00:00Z,14300,None,None,1733,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,197,1263,26400,1460,14300,None,0,0,90786533d921e594863ed412cdf76e77e31ec16a,0,0,0,0,0,
20200324,CA,2102,None,13452,12100,totalTestsViral,15554,None,None,None,None,None,None,None,3/24/2020 00:00,2020-03-24T00:00:00Z,03/23 20:00,40,None,None,2020-03-24T00:00:00Z,15554,None,None,2102,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,369,885,27654,1254,15554,None,13,0,cd7cb20e548dd724204197244d6161773e40ea29,0,0,0,0,0,
20200325,CA,2355,None,15921,48600,totalTestsViral,18276,None,None,None,None,None,None,None,3/24/2020 00:00,2020-03-24T00:00:00Z,03/23 20:00,53,None,None,2020-03-24T00:00:00Z,18276,None,None,2355,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,253,2469,66876,2722,18276,None,13,0,01c3d1056562a0f28835acd79ede453e41709f59,0,0,0,0,0,
20200326,CA,3006,None,17380,57400,totalTestsViral,20386,None,None,None,None,None,None,None,3/25/2020 17:00,2020-03-25T17:00:00Z,03/25 13:00,65,None,None,2020-03-25T17:00:00Z,20386,None,None,3006,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,651,1459,77786,2110,20386,None,12,0,62932c67956131e2c5f9acd6efff97316b9da25a,0,0,0,0,0,
20200327,CA,3879,None,17380,57400,totalTestsViral,21259,746,None,200,None,None,None,None,3/27/2020 00:00,2020-03-27T00:00:00Z,03/26 20:00,78,None,None,2020-03-27T00:00:00Z,21259,None,None,3879,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,873,0,78659,873,21259,None,13,0,d223ade5d8f2bd1bbdf1b64d7db3c2cbc1b67fba,0,0,0,0,0,
20200328,CA,4643,None,20549,64400,totalTestsViral,25192,1034,None,410,None,None,None,None,3/27/2020 17:00,2020-03-27T17:00:00Z,03/27 13:00,101,None,None,2020-03-27T17:00:00Z,25192,None,None,4643,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,764,3169,89592,3933,25192,None,23,0,77bc80b79bc20e2452028979f4d7e957ef1721d9,0,0,0,0,0,
20200329,CA,5708,None,20549,64400,totalTestsViral,26257,1034,None,410,None,None,None,None,3/29/2020 14:18,2020-03-29T14:18:00Z,03/29 10:18,123,None,None,2020-03-29T14:18:00Z,26257,None,None,5708,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1065,0,90657,1065,26257,None,22,0,a96b1a9cac25dd4b3fa3ae9b05c55db452b39c76,0,0,0,0,0,
20200330,CA,6447,None,20549,64400,totalTestsViral,26996,1432,None,597,None,None,None,None,3/30/2020 00:00,2020-03-30T00:00:00Z,03/29 20:00,133,None,None,2020-03-30T00:00:00Z,26996,None,None,6447,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,739,0,91396,739,26996,None,10,0,1f8acc953d41298994cc2cd7a3081abe1d41b66e,0,0,0,0,0,
20200331,CA,7482,None,21772,57400,totalTestsViral,29254,1617,None,657,None,None,None,None,3/31/2020 16:00,2020-03-31T16:00:00Z,03/31 12:00,153,None,None,2020-03-31T16:00:00Z,29254,None,None,7482,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1035,1223,86654,2258,29254,None,20,0,74ee43e874e4e4a831d0c64d26af64dedb56c7f5,0,0,0,0,0,
20200401,CA,8155,None,21772,57400,totalTestsViral,29927,1855,None,774,None,None,None,None,3/31/2020 00:00,2020-03-31T00:00:00Z,03/30 20:00,171,None,None,2020-03-31T00:00:00Z,29927,None,None,8155,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,673,0,87327,673,29927,None,18,0,a85b92f2953eb182476ace958a7a951c6c2c405d,0,0,0,0,0,
20200402,CA,9191,None,23809,59500,totalTestsViral,33000,1922,None,816,None,None,None,None,4/2/2020 00:00,2020-04-02T00:00:00Z,04/01 20:00,203,None,None,2020-04-02T00:00:00Z,33000,None,None,9191,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1036,2037,92500,3073,33000,None,32,0,26b3f1e1b327de34e9b504a60541401a4096b6ed,0,0,0,0,0,
20200403,CA,10701,None,24599,59500,totalTestsViral,35300,2188,None,901,None,None,None,None,4/2/2020 00:00,2020-04-02T00:00:00Z,04/01 20:00,237,None,None,2020-04-02T00:00:00Z,35300,None,None,10701,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1510,790,94800,2300,35300,None,34,0,1551d6371405b3060d1bf7cef898d5df4bf95af6,0,0,0,0,0,
20200404,CA,12026,None,101674,13000,totalTestsViral,113700,2300,None,1008,None,None,None,None,4/2/2020 00:00,2020-04-02T00:00:00Z,04/01 20:00,276,None,None,2020-04-02T00:00:00Z,113700,None,None,12026,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1325,77075,126700,78400,113700,None,39,0,677e7bdf562dacd358c8b71b2f8178b661af56a6,0,0,0,0,0,
20200405,CA,13438,None,103095,15000,totalTestsViral,116533,2398,None,1040,None,None,None,None,4/4/2020 00:00,2020-04-04T00:00:00Z,04/03 20:00,319,None,None,2020-04-04T00:00:00Z,116533,None,None,13438,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1412,1421,131533,2833,116533,None,43,0,dc4b84938d2b70963c242577dd51610c162dd434,0,0,0,0,0,
20200406,CA,14336,None,103095,15000,totalTestsViral,117431,2509,None,1085,None,None,None,None,4/6/2020 00:00,2020-04-06T00:00:00Z,04/05 20:00,343,None,None,2020-04-06T00:00:00Z,117431,None,None,14336,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,898,0,132431,898,117431,None,24,0,8735962cb3e8f854b8df3496cb2960be60923a7d,0,0,0,0,0,
20200407,CA,15865,None,115364,14100,totalTestsViral,131229,2611,None,1108,None,None,None,None,4/7/2020 18:00,2020-04-07T18:00:00Z,04/07 14:00,374,None,None,2020-04-07T18:00:00Z,131229,None,None,15865,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1529,12269,145329,13798,131229,None,31,0,d6c1a20035e9615080a498c40bc2a59754998540,0,0,0,0,0,
20200408,CA,16957,None,127307,14600,totalTestsViral,144264,2714,None,1154,None,None,None,None,4/7/2020 18:00,2020-04-07T18:00:00Z,04/07 14:00,442,None,None,2020-04-07T18:00:00Z,144264,None,None,16957,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1092,11943,158864,13035,144264,None,68,0,4e2060cf2e32c8095f2b77c6f332306dcaf7e079,0,0,0,0,0,
20200409,CA,18309,None,145191,14100,totalTestsViral,163500,2825,None,1132,None,None,None,None,4/8/2020 19:00,2020-04-08T19:00:00Z,04/08 15:00,492,None,None,2020-04-08T19:00:00Z,163500,None,None,18309,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1352,17884,177600,19236,163500,None,50,0,a1361d3fbbf49561e9f34f436b265adcba810e90,0,0,0,0,0,
20200410,CA,19472,None,145391,13900,totalTestsViral,164863,2897,None,1145,None,None,None,None,4/9/2020 00:00,2020-04-09T00:00:00Z,04/08 20:00,541,None,None,2020-04-09T00:00:00Z,164863,None,None,19472,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1163,200,178763,1363,164863,None,49,0,156e1347ce2ffe7cb70b08c0634857e7c8923982,0,0,0,0,0,
20200411,CA,20615,None,152604,13200,totalTestsViral,173219,5236,None,1591,None,None,None,None,4/9/2020 00:00,2020-04-09T00:00:00Z,04/08 20:00,609,None,None,2020-04-09T00:00:00Z,173219,None,None,20615,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1143,7213,186419,8356,173219,None,68,0,5481205e4a37a3c5ab871a87c96f597254592ddf,0,0,0,0,0,
20200412,CA,21794,None,168534,13200,totalTestsViral,190328,5234,None,1539,None,None,None,None,4/11/2020 00:00,2020-04-11T00:00:00Z,04/10 20:00,651,None,None,2020-04-11T00:00:00Z,190328,None,None,21794,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1179,15930,203528,17109,190328,None,42,0,8cc21a3fbc33723a82a1e726361d06a427f20cfa,0,0,0,0,0,
20200413,CA,22348,None,168534,13200,totalTestsViral,190882,3015,None,1178,None,None,None,None,4/12/2020 00:00,2020-04-12T00:00:00Z,04/11 20:00,687,None,None,2020-04-12T00:00:00Z,190882,None,None,22348,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,554,0,204082,554,190882,None,36,0,fd2063ef37704c22cb68165d6efc4cde3b7b6b23,0,0,0,0,0,
20200414,CA,23338,None,178870,13200,totalTestsViral,202208,5163,None,1552,None,None,None,None,4/13/2020 00:00,2020-04-13T00:00:00Z,04/12 20:00,758,None,None,2020-04-13T00:00:00Z,202208,None,None,23338,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,990,10336,215408,11326,202208,None,71,0,6a50d2745591c7dee79b421d7801adfddf30bcca,0,0,0,0,0,
20200415,CA,24424,None,192062,13200,totalTestsViral,216486,5163,None,1175,None,None,None,None,4/14/2020 00:00,2020-04-14T00:00:00Z,04/13 20:00,821,None,None,2020-04-14T00:00:00Z,216486,None,None,24424,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1086,13192,229686,14278,216486,None,63,0,a82abc8cca400221b60a5e36158dace17404eeb3,0,0,0,0,0,
20200416,CA,26182,None,220218,13200,totalTestsViral,246400,5031,None,1568,None,None,None,None,4/15/2020 00:00,2020-04-15T00:00:00Z,04/14 20:00,890,None,None,2020-04-15T00:00:00Z,246400,None,None,26182,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1758,28156,259600,29914,246400,None,69,0,9f5f0d435c0c53b4664510a6fd9b177230da4f06,0,0,0,0,0,
20200417,CA,27528,None,224086,7200,totalTestsViral,251614,4892,None,1484,None,None,None,None,4/17/2020 00:00,2020-04-17T00:00:00Z,04/16 20:00,985,None,None,2020-04-17T00:00:00Z,251614,None,None,27528,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1346,3868,258814,5214,251614,None,95,0,e1670277c8ba735e2b59599e9ec275f1b5b84d87,0,0,0,0,0,
20200418,CA,28963,None,230703,7200,totalTestsViral,259666,4936,None,1490,None,None,None,None,4/17/2020 00:00,2020-04-17T00:00:00Z,04/16 20:00,1072,None,None,2020-04-17T00:00:00Z,259666,None,None,28963,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1435,6617,266866,8052,259666,None,87,0,12391cadc172e5e7dc41ecc1582db6613d24e473,0,0,0,0,0,
20200419,CA,30333,None,250567,7200,totalTestsViral,280900,4731,None,1457,None,None,None,None,4/18/2020 00:00,2020-04-18T00:00:00Z,04/17 20:00,1166,None,None,2020-04-18T00:00:00Z,280900,None,None,30333,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1370,19864,288100,21234,280900,None,94,0,3c1e60dd944712983389d99462b72f738fd8b303,0,0,0,0,0,
20200420,CA,30978,None,259522,None,totalTestsViral,290500,4674,None,1480,None,None,None,None,4/19/2020 00:00,2020-04-19T00:00:00Z,04/18 20:00,1208,None,None,2020-04-19T00:00:00Z,290500,None,None,30978,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,645,8955,290500,9600,290500,None,42,0,9c126f0eda76cd79db89f4bc759b71aea41543e3,0,0,0,0,0,
20200421,CA,33261,None,266839,None,totalTestsViral,300100,4886,None,1502,None,None,None,None,4/21/2020 00:00,2020-04-21T00:00:00Z,04/20 20:00,1268,None,None,2020-04-21T00:00:00Z,300100,None,None,33261,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,2283,7317,300100,9600,300100,None,60,0,e3a9295130fdad188ae9e973a401ccc63168aec8,0,0,0,0,0,
20200422,CA,35396,None,None,None,totalTestsViral,465327,4984,None,1551,None,None,None,None,4/21/2020 00:00,2020-04-21T00:00:00Z,04/20 20:00,1354,None,None,2020-04-21T00:00:00Z,465327,None,None,35396,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,2135,-266839,35396,165227,35396,None,86,0,3b17466e643f37b2095c6ee3729296ce3891ec2d,0,0,0,0,0,
20200423,CA,37369,None,None,None,totalTestsViral,482097,4929,None,1531,None,None,None,None,4/22/2020 00:00,2020-04-22T00:00:00Z,04/21 20:00,1469,None,None,2020-04-22T00:00:00Z,482097,None,None,37369,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1973,0,37369,16770,37369,None,115,0,1f0a6331664fb3e9d47bdd8c62b22b3627a911d3,0,0,0,0,0,
20200424,CA,39254,None,None,None,totalTestsViral,494173,4880,None,1521,None,None,None,None,4/23/2020 00:00,2020-04-23T00:00:00Z,04/22 20:00,1562,None,None,2020-04-23T00:00:00Z,494173,None,None,39254,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1885,0,39254,12076,39254,None,93,0,b157fadb180c37f5229d171b530a1fbf3bee1b6a,0,0,0,0,0,
20200425,CA,41137,None,None,None,totalTestsViral,506035,4847,None,1458,None,None,None,None,4/23/2020 00:00,2020-04-23T00:00:00Z,04/22 20:00,1651,None,None,2020-04-23T00:00:00Z,506035,None,None,41137,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1883,0,41137,11862,41137,None,89,0,7cd09505312ce763cda88c86382febda472648f7,0,0,0,0,0,
20200426,CA,42164,None,None,None,totalTestsViral,526084,4928,None,1473,None,None,None,None,4/25/2020 00:00,2020-04-25T00:00:00Z,04/24 20:00,1710,None,None,2020-04-25T00:00:00Z,526084,None,None,42164,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1027,0,42164,20049,42164,None,59,0,1cf08ded6fbff7acd0953e67c752642c92f6201d,0,0,0,0,0,
20200427,CA,43464,None,None,None,totalTestsViral,553409,4878,None,1499,None,None,None,None,4/27/2020 00:00,2020-04-27T00:00:00Z,04/26 20:00,1755,None,None,2020-04-27T00:00:00Z,553409,None,None,43464,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1300,0,43464,27325,43464,None,45,0,37dfb5b6bfaa5cda984d8f74d4af3928e0dd5a3b,0,0,0,0,0,
20200428,CA,45031,None,None,None,totalTestsViral,577608,4983,None,1485,None,None,None,None,4/27/2020 00:00,2020-04-27T00:00:00Z,04/26 20:00,1809,None,None,2020-04-27T00:00:00Z,577608,None,None,45031,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1567,0,45031,24199,45031,None,54,0,d1459f19abd8e27d0a1c8418f590f0121a548496,0,0,0,0,0,
20200429,CA,46500,None,None,None,totalTestsViral,603139,5011,None,1512,None,None,None,None,4/29/2020 00:00,2020-04-29T00:00:00Z,04/28 20:00,1887,None,None,2020-04-29T00:00:00Z,603139,None,None,46500,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1469,0,46500,25531,46500,None,78,0,80d6502a18cc8676d5f4ff742fc3f3189d474be6,0,0,0,0,0,
20200430,CA,48917,None,None,None,totalTestsViral,625337,4981,None,1473,None,None,None,None,4/29/2020 00:00,2020-04-29T00:00:00Z,04/28 20:00,1982,None,None,2020-04-29T00:00:00Z,625337,None,None,48917,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,2417,0,48917,22198,48917,None,95,0,409d57b349f64aae76f60c3f871de3ae150db14e,0,0,0,0,0,
20200501,CA,50442,None,None,None,totalTestsViral,654985,4706,None,1434,None,None,None,None,4/30/2020 00:00,2020-04-30T00:00:00Z,04/29 20:00,2073,None,None,2020-04-30T00:00:00Z,654985,None,None,50442,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1525,0,50442,29648,50442,None,91,0,fe3d06094d0cddd0fbcebd63a43efbbebdf67669,0,0,0,0,0,
20200502,CA,52197,None,None,None,totalTestsViral,685048,4722,None,1433,None,None,None,None,5/1/2020 00:00,2020-05-01T00:00:00Z,04/30 20:00,2171,None,None,2020-05-01T00:00:00Z,685048,None,None,52197,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1755,0,52197,30063,52197,None,98,0,73b722a64af60fe54151968b108db975c2f7a9d5,0,0,0,0,0,
20200503,CA,53616,None,None,None,totalTestsViral,715751,4734,None,1468,None,None,None,None,5/3/2020 14:00,2020-05-03T14:00:00Z,05/03 10:00,2215,None,None,2020-05-03T14:00:00Z,715751,None,None,53616,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1419,0,53616,30703,53616,None,44,0,f290e5cdf3bfd1f4fe978e666e76c68ac6944c9b,0,0,0,0,0,
20200504,CA,54937,None,None,None,totalTestsViral,747874,4616,None,1464,None,None,None,None,5/4/2020 14:00,2020-05-04T14:00:00Z,05/04 10:00,2254,None,None,2020-05-04T14:00:00Z,747874,None,None,54937,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1321,0,54937,32123,54937,None,39,0,5b1d971a593106fb9c737a4e165688e0b3673e97,0,0,0,0,0,
20200505,CA,56212,None,None,None,totalTestsViral,779902,4622,None,1388,None,None,None,None,5/5/2020 14:00,2020-05-05T14:00:00Z,05/05 10:00,2317,None,None,2020-05-05T14:00:00Z,779902,None,None,56212,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1275,0,56212,32028,56212,None,63,0,11edd53ea024949adf46d3861badbff4138ea965,0,0,0,0,0,
20200506,CA,58815,None,None,None,totalTestsViral,809036,4681,None,1415,None,None,None,None,5/5/2020 14:00,2020-05-05T14:00:00Z,05/05 10:00,2412,None,None,2020-05-05T14:00:00Z,809036,None,None,58815,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,2603,0,58815,29134,58815,None,95,0,cf25f224d915dca398ed56c731e25c4a542daebb,0,0,0,0,0,
20200507,CA,60614,None,None,None,totalTestsViral,842874,4560,None,1374,None,None,None,None,5/7/2020 14:00,2020-05-07T14:00:00Z,05/07 10:00,2504,None,None,2020-05-07T14:00:00Z,842874,None,None,60614,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1799,0,60614,33838,60614,None,92,0,d62c6ed2d0740c89abb2a1c1c232e3bb543b61f1,0,0,0,0,0,
20200508,CA,62512,None,None,None,totalTestsViral,875272,4514,None,1342,None,None,None,None,5/8/2020 14:00,2020-05-08T14:00:00Z,05/08 10:00,2585,None,None,2020-05-08T14:00:00Z,875272,None,None,62512,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1898,0,62512,32398,62512,None,81,0,402aa7a14a8a6184741940301293066508e40a05,0,0,0,0,0,
20200509,CA,64561,None,None,None,totalTestsViral,912570,4538,None,1349,None,None,None,None,5/9/2020 14:00,2020-05-09T14:00:00Z,05/09 10:00,2678,None,None,2020-05-09T14:00:00Z,912570,None,None,64561,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,2049,0,64561,37298,64561,None,93,0,d2c0c81cfeefbd333d25caf87531dea2410dd998,0,0,0,0,0,
20200510,CA,66680,None,None,None,totalTestsViral,955664,4555,None,1328,None,None,None,None,5/10/2020 00:00,2020-05-10T00:00:00Z,05/09 20:00,2745,None,None,2020-05-10T00:00:00Z,955664,None,None,66680,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,2119,0,66680,43094,66680,None,67,0,b7860574c750ec59e7a2a480d88f60bbde2004d0,0,0,0,0,0,
20200511,CA,67939,None,None,None,totalTestsViral,991897,4549,None,1329,None,None,None,None,5/11/2020 00:00,2020-05-11T00:00:00Z,05/10 20:00,2770,None,None,2020-05-11T00:00:00Z,991897,None,None,67939,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1259,0,67939,36233,67939,None,25,0,f8ab47aa75bf103337b33842e9c66f5d0b965852,0,0,0,0,0,
20200512,CA,69382,None,None,None,totalTestsViral,1033370,4544,None,1349,None,None,None,None,5/12/2020 00:00,2020-05-12T00:00:00Z,05/11 20:00,2847,None,None,2020-05-12T00:00:00Z,1033370,None,None,69382,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1443,0,69382,41473,69382,None,77,0,754811eb833e4ba5a71743469b951c95cf103621,0,0,0,0,0,
20200513,CA,71141,None,None,None,totalTestsViral,1065592,4545,None,1314,None,None,None,None,5/13/2020 00:00,2020-05-13T00:00:00Z,05/12 20:00,2934,None,None,2020-05-13T00:00:00Z,1065592,None,None,71141,None,None,None,None,None,None,None,None,None,None,None,None,None,None,06,1759,0,71141,32222,71141,None,87,0,8ee0e0e72dfd0665acbed1adce11b35cf0f1f555,0,0,0,0,0,
